region;comuna;sscuenca_dga;cod_estacion;nombre_estacion;zona;altitud (m.s.n.m);temperatura (°C);humedad_relativa (%);presion_atmosferica (hPAS);direccion_viento (°);fuerza_viento (kt);precipitación (mm);radiacion (W/m²);anyo;fecha_hora
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;19.23;87.0;1021.875;53.75;4.075;0.8;;2008.0;2008-08-02 07:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;18.7;89.0;1021.425;27.0;3.8;2.4;;2008.0;2008-08-02 08:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;18.13;91.0;1020.775;110.5;4.175;3.0;;2008.0;2008-08-02 09:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;18.28;91.0;1020.425;30.75;2.175;3.2;;2008.0;2008-08-02 10:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;18.15;90.0;1020.325;36.5;1.975;4.4;;2008.0;2008-08-02 11:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;18.13;90.0;1020.5;140.5;1.925;4.8;;2008.0;2008-08-02 12:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;17.65;90.0;1020.825;70.0;3.175;4.8;;2008.0;2008-08-02 13:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;18.13;88.0;1020.95;43.75;5.125;4.8;;2008.0;2008-08-02 14:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;20.08;80.0;1021.4;32.75;6.5;1.2;;2008.0;2008-08-02 15:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;21.63;68.5;1021.875;102.25;7.4;0.0;;2008.0;2008-08-02 16:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;22.25;68.3;1022.15;24.25;9.425;0.0;;2008.0;2008-08-02 17:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;22.3;69.3;1022.125;93.25;9.275;0.0;;2008.0;2008-08-02 18:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;21.35;74.0;1021.75;335.5;5.775;0.0;;2008.0;2008-08-02 19:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;21.08;75.8;1021.2;248.25;5.35;0.0;;2008.0;2008-08-02 20:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;22.53;64.8;1020.3;94.75;7.725;0.0;;2008.0;2008-08-02 21:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;22.6;65.0;1019.9;33.75;9.975;0.0;;2008.0;2008-08-02 22:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;21.78;69.5;1019.725;26.75;9.375;0.0;;2008.0;2008-08-02 23:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;20.55;76.3;1020.05;38.25;9.975;0.0;;2008.0;2008-08-03 00:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;19.4;82.5;1020.65;119.0;8.025;0.6;;2008.0;2008-08-03 01:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;18.23;88.5;1021.25;49.75;5.175;2.4;;2008.0;2008-08-03 02:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;18.28;90.3;1021.6;58.0;5.5;2.4;;2008.0;2008-08-03 03:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;18.28;91.0;1021.95;132.5;3.575;3.6;;2008.0;2008-08-03 04:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;18.0;91.5;1021.825;72.25;5.55;5.0;;2008.0;2008-08-03 05:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;18.1;92.0;1021.875;46.5;4.3;6.4;;2008.0;2008-08-03 06:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;18.03;91.8;1021.5;72.5;5.8;8.8;;2008.0;2008-08-03 07:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;18.23;91.3;1021.175;63.5;8.825;9.6;;2008.0;2008-08-03 08:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;18.03;91.3;1020.425;65.5;8.75;9.6;;2008.0;2008-08-03 09:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;18.38;89.5;1019.925;51.5;8.925;9.6;;2008.0;2008-08-03 10:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;18.15;88.0;1019.525;59.5;8.325;9.6;;2008.0;2008-08-03 11:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;18.43;89.0;1019.525;63.75;9.575;10.2;;2008.0;2008-08-03 12:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;18.45;87.8;1019.975;60.75;9.4;10.4;;2008.0;2008-08-03 13:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;18.23;86.8;1020.4;40.75;12.15;12.6;;2008.0;2008-08-03 14:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;19.08;82.8;1020.975;48.0;8.275;3.2;;2008.0;2008-08-03 15:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;20.08;78.5;1021.2;50.75;9.8;0.0;;2008.0;2008-08-03 16:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;20.1;78.8;1021.475;57.75;12.475;0.0;;2008.0;2008-08-03 17:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;20.15;80.8;1021.025;62.75;12.825;0.0;;2008.0;2008-08-03 18:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;20.48;78.0;1020.55;66.5;13.45;0.0;;2008.0;2008-08-03 19:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;20.35;79.5;1020.05;62.0;13.925;0.0;;2008.0;2008-08-03 20:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;20.28;80.5;1019.4;60.75;14.325;0.0;;2008.0;2008-08-03 21:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;20.35;76.3;1019.025;61.0;14.775;0.0;;2008.0;2008-08-03 22:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;20.5;74.0;1019.075;49.25;11.05;0.0;;2008.0;2008-08-03 23:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;19.45;80.5;1019.2;55.75;10.85;0.0;;2008.0;2008-08-04 00:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;18.83;83.0;1019.225;45.0;9.425;0.0;;2008.0;2008-08-04 01:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;19.25;78.8;1019.55;41.25;10.925;0.0;;2008.0;2008-08-04 02:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;19.2;79.8;1019.825;41.75;10.05;0.0;;2008.0;2008-08-04 03:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;19.05;79.8;1019.925;44.0;9.7;0.0;;2008.0;2008-08-04 04:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;18.58;77.5;1020.025;43.0;10.8;0.0;;2008.0;2008-08-04 05:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;18.8;76.0;1019.975;47.75;10.075;0.0;;2008.0;2008-08-04 06:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;18.75;77.5;1019.65;44.25;8.3;0.0;;2008.0;2008-08-04 07:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;18.48;80.3;1019.425;45.25;8.325;0.0;;2008.0;2008-08-04 08:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;18.35;80.3;1018.9;53.5;7.85;0.0;;2008.0;2008-08-04 09:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;18.38;77.3;1018.625;35.5;7.175;0.0;;2008.0;2008-08-04 10:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;17.45;82.8;1018.1;59.75;4.9;0.0;;2008.0;2008-08-04 11:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;17.3;86.3;1017.725;39.0;6.325;1.2;;2008.0;2008-08-04 12:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;17.1;88.0;1017.7;38.0;6.825;1.6;;2008.0;2008-08-04 13:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;17.15;89.5;1018.225;51.75;5.05;2.2;;2008.0;2008-08-04 14:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;17.95;88.8;1018.725;55.0;5.775;0.6;;2008.0;2008-08-04 15:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;19.7;80.8;1018.775;24.25;6.375;0.8;;2008.0;2008-08-04 16:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;20.98;72.5;1018.925;89.75;6.725;0.8;;2008.0;2008-08-04 17:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;21.6;67.5;1018.45;343.0;8.075;0.8;;2008.0;2008-08-04 18:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;21.7;69.0;1017.875;331.0;8.575;0.8;;2008.0;2008-08-04 19:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;22.13;70.8;1017.175;316.5;8.875;0.8;;2008.0;2008-08-04 20:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;21.68;72.0;1016.8;316.25;7.9;0.8;;2008.0;2008-08-04 21:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;19.78;82.3;1016.375;295.5;4.9;1.4;;2008.0;2008-08-04 22:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;20.53;80.3;1016.1;249.5;5.15;2.4;;2008.0;2008-08-04 23:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;20.18;77.0;1016.45;257.0;5.45;2.4;;2008.0;2008-08-05 00:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;18.55;81.5;1016.95;47.0;2.6;2.4;;2008.0;2008-08-05 01:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;17.8;85.5;1017.025;77.25;3.175;2.4;;2008.0;2008-08-05 02:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;18.55;85.3;1017.075;46.75;5.125;2.4;;2008.0;2008-08-05 03:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;19.13;81.8;1017.075;12.75;4.575;2.4;;2008.0;2008-08-05 04:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;19.35;82.3;1017.0;15.25;5.4;2.4;;2008.0;2008-08-05 05:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;19.15;83.5;1016.925;183.0;4.05;2.4;;2008.0;2008-08-05 06:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;18.35;84.5;1016.65;36.0;2.6;2.4;;2008.0;2008-08-05 07:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;18.83;83.3;1016.3;23.75;2.5;2.4;;2008.0;2008-08-05 08:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;19.35;82.0;1015.7;16.75;4.625;2.4;;2008.0;2008-08-05 09:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;19.25;82.3;1015.15;1.75;4.375;2.4;;2008.0;2008-08-05 10:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;19.2;83.5;1014.7;178.75;3.925;2.4;;2008.0;2008-08-05 11:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;18.5;86.0;1014.8;350.25;5.25;2.4;;2008.0;2008-08-05 12:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;18.08;86.3;1015.0;271.5;3.925;2.4;;2008.0;2008-08-05 13:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;18.3;82.5;1015.525;99.75;4.325;2.4;;2008.0;2008-08-05 14:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;19.7;75.8;1015.925;253.25;4.175;0.6;;2008.0;2008-08-05 15:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;20.83;74.3;1016.25;319.0;5.575;0.0;;2008.0;2008-08-05 16:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;21.28;72.5;1016.5;316.75;5.325;0.0;;2008.0;2008-08-05 17:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;21.78;73.0;1016.475;321.5;4.8;0.0;;2008.0;2008-08-05 18:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;22.15;72.0;1015.825;318.5;6.375;0.0;;2008.0;2008-08-05 19:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;22.28;73.3;1015.275;318.25;6.85;0.0;;2008.0;2008-08-05 20:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;21.75;77.5;1014.675;330.5;7.275;0.0;;2008.0;2008-08-05 21:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;21.7;76.3;1014.4;333.0;7.45;0.0;;2008.0;2008-08-05 22:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;20.75;79.5;1014.525;335.25;6.475;0.0;;2008.0;2008-08-05 23:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;18.15;91.3;1015.0;268.5;8.375;3.8;;2008.0;2008-08-06 00:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;17.83;92.3;1015.425;280.5;6.025;4.0;;2008.0;2008-08-06 01:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;17.93;92.5;1015.8;300.75;4.625;4.2;;2008.0;2008-08-06 02:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;17.5;92.0;1015.95;112.75;1.6;5.6;;2008.0;2008-08-06 03:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;17.35;92.3;1016.0;181.5;2.175;5.6;;2008.0;2008-08-06 04:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;17.58;91.0;1015.825;168.75;1.6;5.6;;2008.0;2008-08-06 05:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;17.3;91.3;1015.475;89.75;2.075;5.6;;2008.0;2008-08-06 06:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;16.73;91.5;1015.15;80.0;2.325;5.6;;2008.0;2008-08-06 07:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;16.75;91.5;1014.75;278.0;1.275;5.6;;2008.0;2008-08-06 08:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;17.93;89.8;1014.2;347.75;2.875;5.6;;2008.0;2008-08-06 09:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;18.08;90.0;1013.975;326.25;4.75;5.6;;2008.0;2008-08-06 10:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;18.05;89.5;1013.65;318.25;4.3;5.6;;2008.0;2008-08-06 11:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;18.08;89.3;1013.675;308.5;3.325;5.6;;2008.0;2008-08-06 12:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;18.6;90.8;1013.925;300.75;4.55;5.6;;2008.0;2008-08-06 13:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;18.75;91.5;1014.25;299.5;5.0;6.4;;2008.0;2008-08-06 14:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;19.58;89.0;1014.775;297.5;5.225;1.6;;2008.0;2008-08-06 15:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;19.6;87.3;1015.25;302.25;5.4;0.0;;2008.0;2008-08-06 16:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;20.33;85.0;1015.275;288.75;5.5;0.0;;2008.0;2008-08-06 17:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;20.23;83.0;1014.725;270.25;6.5;0.0;;2008.0;2008-08-06 18:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;18.93;91.0;1014.25;264.0;5.325;3.6;;2008.0;2008-08-06 19:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;19.5;88.5;1013.35;257.25;7.55;6.2;;2008.0;2008-08-06 20:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;19.03;89.3;1013.025;205.75;3.55;8.6;;2008.0;2008-08-06 21:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;18.75;88.8;1012.95;117.75;5.425;8.8;;2008.0;2008-08-06 22:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;17.95;90.5;1013.025;118.5;6.375;9.2;;2008.0;2008-08-06 23:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;17.33;91.8;1013.375;116.0;7.8;10.0;;2008.0;2008-08-07 00:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;16.9;91.8;1013.725;113.25;7.575;10.4;;2008.0;2008-08-07 01:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;16.75;90.0;1013.95;113.5;7.225;10.8;;2008.0;2008-08-07 02:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;16.8;89.3;1014.475;119.5;6.125;11.2;;2008.0;2008-08-07 03:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;16.5;91.0;1014.75;121.75;5.05;12.2;;2008.0;2008-08-07 04:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;16.35;90.5;1014.675;124.0;4.5;12.8;;2008.0;2008-08-07 05:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;16.1;91.0;1014.7;122.75;3.85;13.6;;2008.0;2008-08-07 06:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;16.13;89.0;1014.25;122.0;4.975;13.6;;2008.0;2008-08-07 07:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;16.28;88.8;1014.2;126.25;3.975;14.0;;2008.0;2008-08-07 08:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;15.85;89.5;1013.7;127.5;4.675;14.4;;2008.0;2008-08-07 09:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;16.15;86.5;1013.375;124.75;2.95;14.4;;2008.0;2008-08-07 10:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;16.23;84.3;1013.05;108.0;3.325;14.4;;2008.0;2008-08-07 11:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;16.03;86.0;1013.35;136.5;4.05;14.4;;2008.0;2008-08-07 12:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;15.93;84.5;1013.7;129.5;3.075;14.4;;2008.0;2008-08-07 13:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;16.43;79.3;1013.825;131.0;3.2;14.4;;2008.0;2008-08-07 14:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;17.15;75.8;1014.175;128.5;2.775;3.6;;2008.0;2008-08-07 15:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;18.05;70.0;1014.675;140.0;3.9;0.0;;2008.0;2008-08-07 16:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;18.33;67.8;1014.975;170.25;4.275;0.0;;2008.0;2008-08-07 17:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;18.08;65.8;1014.625;170.25;4.85;0.0;;2008.0;2008-08-07 18:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;18.43;61.0;1013.875;190.5;5.375;0.0;;2008.0;2008-08-07 19:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;18.73;56.8;1013.075;197.25;5.225;0.0;;2008.0;2008-08-07 20:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;18.68;57.8;1012.275;194.0;4.3;0.0;;2008.0;2008-08-07 21:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;17.95;59.5;1012.025;166.0;5.075;0.0;;2008.0;2008-08-07 22:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;17.58;60.3;1012.05;159.25;4.05;0.0;;2008.0;2008-08-07 23:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;16.8;62.0;1012.35;147.75;3.25;0.0;;2008.0;2008-08-08 00:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;16.3;64.8;1012.7;149.25;2.625;0.0;;2008.0;2008-08-08 01:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;16.28;64.8;1013.0;143.75;3.075;0.0;;2008.0;2008-08-08 02:00:00
Valparaíso;Isla de Pascua;Isla de Pascua;270001;Mataveri  Isla de Pascua Ap.;Litoral;44;15.83;67.8;1013.0;141.75;2.475;0.0;;2008.0;2008-08-08 03:00:00
